geometry	hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
LINE	2.X.2.1.2.2.6	G	*	C	*	MALIN-	IFF ON LINE
LINE	2.X.2.1.2.2.7	G	*	C	*	MALIF-	IFF OFF LINE
	2.X.2.1.2.3	G	*	C	*	MAV---	AVIATION AREAS	N/A
POLYGON	2.X.2.1.2.3.1	G	*	C	*	MAVR--	RESTRICTED OPERATIONS ZONE (ROZ)
POLYGON	2.X.2.1.2.3.2	G	*	C	*	MAVF--	FORWARD AREA AIR DEFENCE ZONE (FAADEZ)
POLYGON	2.X.2.1.2.3.3	G	*	C	*	MAVH--	HIGH DENSITY AIRSPACE CONTROL ZONE (HIDACZ)
POLYGON	2.X.2.1.2.3.4	G	*	C	*	MAVM--	MISSILE ENGAGEMENT ZONE (MEZ)
POLYGON	2.X.2.1.2.3.4.1	G	*	C	*	MAVML-	LOW ALTITUDE MEZ
POLYGON	2.X.2.1.2.3.4.2	G	*	C	*	MAVMH-	HIGH ALTITUDE MEZ
POLYGON	2.X.2.1.2.3.5	G	*	C	*	MAVW--	WEAPONS FREE ZONE
	2.X.2.1.3	G	*	C	*	MD----	DECEPTION GRAPHICS	N/A
	2.X.2.1.3.1	G	*	C	*	MDD---	DUMMY (DECEPTION)(DECOY)
	2.X.2.1.3.2	G	*	C	*	MDA---	AXIS OF ADVANCE FOR FEINT
	2.X.2.1.3.3	G	*	C	*	MDF---	DIRECTION OF ATTACK FOR FEINT
	2.X.2.1.3.4	G	*	C	*	MDM---	DECOY MINED AREA
	2.X.2.1.3.5	G	*	C	*	MDY---	DECOY MINED AREA, FENCED
POINT	2.X.2.1.3.6	G	*	C	*	MDN---	DUMMY MINEFIELD
	2.X.2.1.4	G	*	C	*	MM----	DEFENCE MANOEUVRE GRAPHIC	N/A
	2.X.2.1.4.1	G	*	C	*	MMP---	DEFENCE POINT GRAPHIC	N/A
POINT	2.X.2.1.4.1.1	G	*	C	*	MMPT--	TARGET REFERENCE POINT (TRP)
